time,left,right
231.5102,6.184505,5.5708313
231.5152,6.155107,5.589205
231.5202,6.155107,5.614928
231.5252,6.099987,5.6626987
231.53021,6.1293845,5.59288
231.53522,6.0705895,5.515711
231.54022,6.202878,5.670048
231.54523,6.169806,5.70312
231.55023,6.122035,5.636976
231.55524,6.1146855,5.7104697
231.56024,6.074264,5.7545657
231.56519,6.144083,5.670048
231.57019,5.9750476,5.4899883
231.5752,6.1257095,5.6663733
231.5802,6.1257095,5.714144
231.5852,6.2837214,5.6663733
231.59021,6.18083,5.5598073
231.59521,6.2616735,5.59288
231.60034,6.232276,5.8170357
231.60535,6.06324,5.7325177
231.61035,6.1771555,5.6553493
231.61536,6.015469,5.6773973
231.62036,6.004445,5.578181
231.62537,6.136734,5.6443253
231.63031,6.0558906,5.6516747
231.63531,6.1771555,5.7067947
231.64032,6.0228186,5.600229
231.64532,6.1293845,5.6222773
231.65033,6.088963,5.53041
231.65533,6.099987,5.5487833
231.66034,6.041192,5.4863133
231.66534,6.2249265,5.6663733
231.67035,6.195529,5.714144
231.67535,6.195529,5.6957707
231.68036,6.2212515,5.76559
231.68536,5.9750476,5.648
231.69037,6.096312,5.6075783
231.69531,6.2212515,5.761915
231.70032,6.2102275,5.6737227
231.70532,6.122035,5.611253
231.71033,5.8758307,5.4899883
231.71533,6.0191436,5.600229
231.72034,6.3645644,5.6296263
231.72534,6.037517,5.603904
231.73035,6.004445,5.7214937
231.73547,6.191854,5.556133
231.74048,6.206553,5.8795056
231.74548,5.9823966,5.482639
231.75049,5.978722,5.5340843
231.7555,5.952999,5.611253
231.76044,6.136734,5.7472167
231.76544,6.1624565,5.4899883
231.77045,6.111011,5.600229
231.77545,6.18083,5.648
231.78046,6.1661315,5.6222773
231.78546,6.037517,5.600229
231.79047,6.276372,5.6443253
231.79547,5.835409,5.504687
231.80048,6.144083,5.776614
231.80548,6.239625,5.6186023
231.81049,5.9970956,5.5487833
231.81549,5.941975,5.508362
231.8205,6.136734,5.6847467
231.82544,6.2690225,5.6663733
231.83044,6.088963,5.692096
231.83545,6.0338426,5.59288
231.84045,6.107336,5.659024
231.84546,5.993421,5.659024
231.85046,6.0228186,5.6847467
231.85547,6.0558906,5.53041
231.8606,6.085288,5.6222773
231.8656,6.1183605,5.670048
231.8706,6.041192,5.5855303
231.87561,6.122035,5.5708313
231.88062,6.2837214,5.681072
231.88556,6.041192,5.6626987
231.89056,6.1771555,5.772939
231.89557,6.0081196,5.5855303
231.90057,6.0779386,5.59288
231.90558,6.2359505,5.7214937
231.91058,6.048541,5.6884217
231.91559,6.1661315,5.8427587
231.9206,6.026493,5.857457
231.9256,6.1257095,5.6737227
231.9306,6.136734,5.7214937
231.93561,6.099987,5.59288
231.94061,6.1514325,5.589205
231.94562,5.908903,5.7802887
231.95056,6.052216,5.5120363
231.95557,6.1257095,5.659024
231.96057,6.191854,5.776614
231.96558,6.133059,5.6884217
231.97058,5.9823966,5.6516747
231.97559,6.1881795,5.7839637
231.98059,6.06324,5.5120363
231.9856,6.0779386,5.6186023
231.99072,6.0779386,5.717819
231.9956,5.8648067,5.6333013
232.00073,6.250649,5.6663733
232.00574,6.1293845,5.552458
232.01074,6.004445,5.6075783
232.01569,6.232276,5.7214937
232.02075,6.052216,5.6553493
232.0257,6.107336,5.725168
232.0307,5.868481,5.714144
232.0357,6.184505,5.6884217
232.04071,6.2579985,5.556133
232.04572,6.048541,5.5267353
232.05072,5.9346256,5.5267353
232.05573,6.107336,5.681072
232.06073,6.0926375,5.7325177
232.06573,6.144083,5.776614
232.07074,6.239625,5.813361
232.07568,6.06324,5.5487833
232.08069,6.048541,5.6663733
232.0857,6.1036615,5.6333013
232.0907,6.122035,5.6884217
232.0957,5.967698,5.5230603
232.10071,6.041192,5.625952
232.10571,6.0926375,5.6516747
232.11072,6.0191436,5.7949877
232.11572,6.099987,5.445892
232.12085,6.099987,5.70312
232.12585,6.015469,5.7104697
232.13086,5.9125776,5.6884217
232.13586,6.217577,5.8023367
232.14087,6.1183605,5.824385
232.14581,6.0558906,5.3540244
232.15082,5.9970956,5.589205
232.15582,5.8648067,5.4789643
232.16083,6.29842,5.6884217
232.16583,6.111011,5.519386
232.17084,6.239625,5.6296263
232.17584,6.107336,5.7325177
232.18085,6.0816135,5.7214937
232.18585,6.0081196,5.519386
232.19086,6.0338426,5.6222773
232.19586,6.122035,5.4899883
232.20087,6.144083,5.6994457
232.20581,6.1881795,5.750891
232.21082,6.011794,5.70312
232.21582,6.195529,5.681072
232.22083,6.1661315,5.7545657
232.22583,6.052216,5.552458
232.23083,6.0338426,5.6773973
232.23584,6.1514325,5.6994457
232.24084,6.133059,5.7214937
232.24585,6.3094444,5.7067947
232.25085,6.0779386,5.3944464
232.25598,6.122035,5.5855303
232.26099,5.94565,5.600229
232.26599,6.1146855,5.6222773
232.27094,5.9750476,5.6663733
232.27594,5.9015536,5.6222773
232.28094,5.978722,5.6884217
232.28595,5.908903,5.2842054
232.29095,6.2616735,5.8060117
232.29596,6.1881795,5.3687234
232.30096,5.989746,5.5745063
232.30597,6.1514325,5.600229
232.31097,6.2726974,5.692096
232.31598,6.228601,5.6884217
232.32098,5.8795056,5.6737227
232.32599,6.1514325,5.600229
232.331,6.144083,5.636976
232.33594,6.048541,5.6222773
232.341,6.1293845,5.515711
232.34595,6.052216,5.6443253
232.35095,6.099987,5.6333013
232.35596,6.107336,5.659024
232.36096,5.967698,5.611253
232.36597,6.0338426,5.776614
232.37097,6.18083,5.739867
232.37598,6.1404085,5.798662
232.38098,6.1771555,5.7104697
232.38611,6.096312,5.7435417
232.39111,6.191854,5.611253
232.39612,6.0705895,5.614928
232.40112,6.122035,5.6075783
232.40607,6.107336,5.6443253
232.41107,6.011794,5.7325177
232.41608,6.1293845,5.714144
232.42108,6.1036615,5.589205
232.42609,6.1734805,5.7545657
232.43109,6.0779386,5.361374
232.4361,6.1036615,5.4863133
232.4411,6.1514325,5.7104697
232.4461,6.0558906,5.482639
232.45111,6.2139025,5.681072
232.45612,6.0228186,5.614928
232.46112,5.9970956,5.328302
232.46606,5.94565,5.4017954
232.47107,6.265348,5.614928
232.47607,6.327818,5.7435417
232.48108,5.989746,5.6296263
232.48608,6.349866,5.648
232.49109,6.004445,5.563482
232.4961,5.989746,5.578181
232.5011,6.0301676,5.6222773
232.5061,5.8978786,5.5598073
232.51111,6.099987,5.8427587
232.51624,6.1992035,5.681072
232.52112,6.1624565,5.614928
232.52618,6.1293845,5.739867
232.53119,6.2616735,5.728843
232.5362,6.158782,5.6222773
232.5412,6.1771555,5.6847467
232.5462,6.1771555,5.3907714
232.55121,6.1257095,5.6296263
232.55621,6.1293845,5.589205
232.56122,5.8060117,5.5120363
232.56622,6.217577,5.659024
232.57123,6.1514325,5.423844
232.57623,6.2837214,5.824385
232.58124,6.2359505,5.4385424
232.58624,6.015469,5.7913127
232.59119,6.136734,5.8170357
232.59619,6.099987,5.5340843
232.6012,6.052216,5.7325177
232.6062,6.052216,5.589205
232.6112,6.099987,5.6516747
232.61621,6.2102275,5.5120363
232.62122,6.107336,5.5230603
232.62622,6.3425164,5.5965543
232.63123,6.232276,5.5230603
232.63623,6.276372,5.8501077
232.64124,6.0448666,5.6186023
232.64636,6.4527574,5.7325177
232.65137,6.217577,5.70312
232.65637,6.1293845,5.6296263
232.66132,5.8795056,5.4642653
232.66632,5.8427587,5.280531
232.67133,6.265348,5.625952
232.67633,6.1183605,5.6222773
232.68134,6.155107,5.7067947
232.68634,6.0228186,5.409145
232.69135,5.9383006,5.508362
232.69635,6.122035,5.59288
232.70135,6.1992035,5.8060117
232.70636,6.2249265,5.670048
232.71136,5.941975,5.6443253
232.71631,6.155107,5.5267353
232.72131,6.2469745,5.376073
232.72632,6.111011,5.6773973
232.73633,6.1293845,5.681072
232.74133,6.06324,5.6443253
232.74634,6.0705895,5.556133
232.75134,6.2212515,5.556133
232.76135,5.952999,5.6075783
232.76636,6.2102275,5.798662
232.77637,6.111011,5.6994457
232.7815,6.096312,5.70312
232.78644,6.195529,5.600229
232.79144,6.099987,5.7104697
232.80145,6.1771555,5.787638
232.80646,6.3425164,5.7802887
232.81647,6.276372,5.636976
232.82147,6.2616735,5.7067947
232.82648,6.1734805,5.578181
232.83148,6.158782,5.761915
232.83649,6.1881795,5.6222773
232.84149,6.0705895,5.4495664
232.85144,6.158782,5.508362
232.86145,6.18083,5.614928
232.86646,6.0338426,5.5818553
232.87146,6.2102275,5.5120363
232.88147,6.155107,5.5818553
232.88647,6.2102275,5.636976
232.89148,6.0779386,5.611253
232.89648,5.9713726,5.5818553
232.90149,6.1734805,5.5745063
232.9065,6.099987,5.445892
232.91656,5.9970956,5.6075783
232.92157,6.015469,5.681072
232.92657,6.1992035,5.556133
232.93158,6.29842,5.6516747
232.93658,6.1734805,5.5340843
232.94159,6.122035,5.6663733
232.9466,6.2102275,5.589205
232.9516,6.048541,5.3944464
232.9566,5.9970956,5.3062534
232.96661,6.1881795,5.4752893
232.97162,6.3057694,5.6884217
232.97656,6.2616735,5.563482
232.98157,6.133059,5.4422174
232.98657,6.041192,5.420169
232.99158,6.1661315,5.4973373
232.99658,6.206553,5.7104697
233.00159,6.3314924,5.7361927
233.00659,6.3167934,5.6737227
233.0116,6.0558906,5.5377593
233.0166,6.088963,5.4017954
233.0216,6.122035,5.6222773
233.02661,6.2469745,5.824385
233.03162,6.2102275,5.6994457
233.03656,6.144083,5.46794
233.04169,6.2616735,5.6222773
233.04669,6.1514325,5.6443253
233.0517,6.1146855,5.5377593
233.0567,6.004445,5.269507
233.0617,6.122035,5.317278
233.06671,6.1183605,5.398121
233.07172,6.254324,5.5855303
233.07672,5.9383006,5.6333013
233.08173,6.1183605,5.5818553
233.08673,6.052216,5.6516747
233.09174,6.195529,5.4863133
233.09674,6.096312,5.35035
233.10175,6.0081196,5.6847467
233.10669,6.1881795,5.4899883
233.1117,6.1257095,5.6737227
233.1167,6.1734805,5.6222773
233.1217,6.1881795,5.556133
233.12671,6.099987,5.1776395
233.13171,6.195529,5.46794
233.13672,6.327818,5.5708313
233.14172,6.1661315,5.589205
233.14673,6.011794,5.6957707
233.15173,6.228601,5.328302
233.15674,5.967698,5.563482
233.16174,6.2616735,5.313603
233.16669,6.0779386,5.2842054
233.17181,6.232276,5.504687
233.17682,6.217577,5.519386
233.18182,6.327818,5.692096
233.18683,6.1771555,5.6406507
233.19183,6.1514325,5.567157
233.19684,6.0669146,5.434868
233.20184,6.1036615,5.269507
233.20685,5.905228,5.3062534
233.21185,6.1146855,5.2033625
233.21686,6.1514325,5.6296263
233.22186,6.232276,5.600229
233.22687,6.3204684,5.7325177
233.23187,6.111011,5.5120363
233.23682,6.144083,5.4973373
233.24182,6.06324,5.423844
233.24683,6.1881795,5.387097
233.25183,6.195529,5.4495664
233.25684,6.1293845,5.6222773
233.26184,6.206553,5.5708313
233.26685,5.9383006,5.423844
233.27185,6.3057694,5.659024
233.27686,6.099987,5.324627
233.28186,6.265348,5.739867
233.28687,6.144083,5.3062534
233.29181,6.1514325,5.5340843
233.29681,6.0191436,5.3356514
233.30182,6.2249265,5.4752893
233.30695,6.2616735,5.578181
233.31183,6.155107,5.482639
233.31696,6.287396,5.372398
233.32196,6.2469745,5.5487833
233.32697,6.015469,5.6186023
233.33197,6.144083,5.5598073
233.33698,6.232276,5.6847467
233.34198,6.133059,5.563482
233.34698,5.9750476,5.361374
233.35199,6.144083,5.5598073
233.35693,6.1257095,5.4422174
233.362,6.122035,5.361374
233.36694,6.232276,5.824385
233.37195,6.085288,5.519386
233.37695,6.1734805,5.2842054
233.38196,6.06324,5.265832
233.38696,6.096312,5.5708313
233.39197,5.9750476,5.313603
233.39697,6.239625,5.5340843
233.40198,6.136734,5.482639
233.40698,5.993421,5.409145
233.41199,6.1661315,5.648
233.41699,6.122035,5.4752893
233.42194,6.202878,5.6626987
233.42694,6.1734805,5.46794
233.43195,6.074264,5.372398
233.43707,6.00077,5.3466754
233.44208,6.1881795,5.670048
233.44708,6.239625,5.6626987
233.45209,6.004445,5.556133
233.45709,6.195529,5.611253
233.4621,6.122035,5.5340843
233.4671,6.011794,5.207037
233.4721,6.335167,5.6663733
233.47711,6.088963,5.5267353
233.48212,6.1992035,5.4532413
233.48706,5.9860716,5.603904
233.49207,6.1734805,5.46794
233.49707,6.1183605,5.4275184
233.50208,6.3057694,5.6222773
233.50708,6.4049864,5.6075783
233.51208,6.052216,5.4164944
233.51709,6.239625,5.515711
233.5221,5.9125776,5.5340843
233.5271,6.088963,5.173965
233.5321,6.155107,5.4899883
233.53711,6.1293845,5.670048
233.54211,6.111011,5.4422174
233.54712,6.254324,5.600229
233.55206,6.0228186,5.3944464
233.55707,5.9236016,5.423844
233.56207,6.122035,5.5230603
233.5672,6.107336,5.313603
233.5722,6.1293845,5.4164944
233.57721,6.0558906,5.460591
233.58221,6.0669146,5.3687234
233.58722,6.0705895,5.2584825
233.59222,6.1036615,5.611253
233.59723,6.0705895,5.578181
233.60223,6.1734805,5.625952
233.60724,6.0779386,5.515711
233.61224,6.0338426,5.3356514
233.61719,6.0558906,5.4385424
233.6222,6.0558906,5.1996875
233.6272,6.0779386,5.456916
233.6322,6.0338426,5.6296263
233.6372,6.184505,5.3209524
233.64221,6.2359505,5.563482
233.64722,6.1771555,5.3944464
233.65222,6.1293845,5.5340843
233.65723,6.254324,5.6957707
233.66223,6.313119,5.4532413
233.66724,6.0558906,5.4164944
233.67224,6.1293845,5.041676
233.67719,6.011794,5.460591
233.68219,6.0448666,5.6186023
233.6872,5.9015536,5.207037
233.6922,5.94565,5.3944464
233.69733,5.9713726,5.2584825
233.70233,5.993421,5.265832
233.70734,6.0779386,5.376073
233.71234,6.122035,5.243784
233.71735,6.107336,5.3907714
233.72235,6.06324,5.59288
233.72736,5.930951,5.3062534
233.73236,5.857457,5.196013
233.73737,5.8648067,5.17029
233.74231,5.989746,5.372398
233.74731,6.1661315,5.776614
233.75232,6.037517,5.5708313
233.75732,6.06324,5.493663
233.76233,5.989746,5.3319764
233.76733,6.026493,5.6222773
233.77234,6.026493,5.5267353
233.77734,6.122035,5.508362
233.78235,6.011794,5.460591
233.78735,6.011794,5.578181
233.79236,6.155107,5.35035
233.79736,6.0558906,5.423844
233.80237,5.952999,5.2254105
233.80731,5.9272766,4.9277606
233.81232,6.1293845,5.5377593
233.81732,6.004445,5.6333013
233.82233,5.9346256,5.4973373
233.82733,6.144083,5.725168
233.83246,6.06324,5.4164944
233.83746,6.0448666,5.3576994
233.84247,5.978722,5.4863133
233.84747,6.1514325,5.4385424
233.85248,6.1734805,5.515711
233.85748,6.0779386,5.409145
233.86249,6.0338426,5.339326
233.8675,6.1257095,5.7104697
233.87244,6.0338426,5.423844
233.87744,5.8648067,5.445892
233.88245,6.111011,5.445892
233.88745,6.3535404,5.5598073
233.89246,6.122035,5.5745063
233.89746,6.00077,5.3466754
233.90247,6.048541,5.3687234
233.90747,6.0338426,5.376073
233.91248,6.004445,5.3356514
233.91748,6.037517,5.2878804
233.92249,6.184505,5.1996875
233.92749,6.0558906,5.3907714
233.93243,6.037517,5.2143865
233.93744,6.0301676,5.2033625
233.94244,6.059565,5.372398
233.94745,5.989746,5.578181
233.95245,6.0705895,5.4164944
233.95746,5.9236016,5.159266
233.96246,6.1293845,5.078423
233.96759,5.894204,5.372398
233.9726,5.989746,5.3834224
233.9776,6.074264,5.1886635
233.9826,6.0448666,5.313603
233.98761,6.1036615,5.460591
233.99261,6.155107,5.515711
233.99756,5.989746,5.423844
234.00256,5.9272766,5.3797474
234.00757,6.059565,5.339326
234.01257,6.0816135,5.813361
234.01758,5.8758307,5.2254105
234.02258,5.9272766,5.184989
234.02759,6.107336,5.2474585
234.0326,6.0669146,5.4899883
234.0376,6.0558906,5.5340843
234.0426,6.015469,5.313603
234.0476,6.096312,5.328302
234.05261,6.052216,5.4642653
234.05762,6.0558906,5.218061
234.06256,6.0669146,5.519386
234.06757,6.041192,5.519386
234.07257,5.967698,5.2401094
234.07758,5.9236016,5.313603
234.08258,5.88318,5.3834224
234.08759,6.155107,5.398121
234.09271,6.004445,5.2107115
234.09772,5.9015536,5.2878804
234.10272,6.041192,5.46794
234.10773,6.1661315,5.6443253
234.11273,6.1734805,5.4385424
234.11774,5.9860716,5.460591
234.12274,6.191854,5.6222773
234.12769,5.908903,5.2584825
234.13269,6.0191436,5.1996875
234.1377,6.0338426,5.5010123
234.1427,6.1661315,5.6516747
234.1477,5.9603486,5.409145
234.15271,6.0705895,5.53041
234.15771,5.9750476,5.4017954
234.16272,5.9750476,5.265832
234.16772,6.099987,5.361374
234.17273,6.085288,5.5267353
234.17773,6.122035,5.3062534
234.18274,6.0558906,5.423844
234.18774,5.967698,5.3834224
234.19269,5.8795056,5.302579
234.1977,6.015469,5.1519165
234.2027,6.088963,5.3944464
234.2077,5.94565,5.2511334
234.2127,5.94565,5.313603
234.21771,6.0448666,5.1519165
234.22272,6.1624565,5.387097
234.22784,6.1183605,5.5377593
234.23285,5.8390837,5.196013
234.23785,6.074264,5.41282
234.24286,6.015469,5.4973373
234.24786,5.8427587,5.229085
234.25287,6.0926375,5.4017954
234.25781,6.0669146,5.376073
234.26282,5.919927,5.3466754
234.26782,6.041192,5.445892
234.27283,5.9493246,5.376073
234.27783,6.0816135,5.372398
234.28284,6.06324,5.4752893
234.28784,6.026493,5.5267353
234.29285,6.0081196,5.3540244
234.29785,6.0191436,5.6884217
234.30286,5.9603486,5.6296263
234.30786,6.011794,5.5708313
234.31287,5.8795056,5.254808
234.31781,6.107336,5.556133
234.32281,6.06324,5.5855303
234.32782,6.011794,5.148242
234.33282,6.107336,5.614928
234.33783,6.0779386,5.3466754
234.34283,6.1661315,5.6075783
234.34784,6.1514325,5.460591
234.35284,5.930951,5.5340843
234.35797,6.0779386,5.173965
234.36285,6.085288,5.614928
234.36798,6.133059,5.7214937
234.37299,6.099987,5.6957707
234.37799,6.06324,5.5487833
234.38293,6.0301676,5.159266
234.38794,6.048541,5.5230603
234.39294,6.217577,5.552458
234.39795,5.9346256,5.328302
234.40295,6.0338426,5.603904
234.40796,6.0779386,5.471615
234.41296,5.9713726,5.4054704
234.41797,6.0779386,5.4863133
234.42297,6.0301676,5.2621574
234.42798,6.06324,5.196013
234.43298,6.0779386,5.5267353
234.43799,5.776614,5.328302
234.443,6.037517,5.3907714
234.44794,6.133059,5.3430004
234.45294,5.94565,5.4017954
234.45795,6.085288,5.254808
234.46295,6.239625,5.5708313
234.46796,6.1734805,5.519386
234.47296,6.06324,5.6884217
234.47797,6.1257095,5.173965
234.48297,6.1771555,5.7472167
234.4881,6.313119,5.6333013
234.49298,6.1036615,5.8280597
234.49811,6.155107,5.7839637
234.50311,6.136734,5.7472167
234.50812,6.2616735,5.846433
234.51306,6.2726974,5.772939
234.51807,6.18083,5.739867
234.52307,6.408661,5.76559
234.52808,6.3057694,5.82071
234.53308,6.3425164,5.7325177
234.53809,6.3645644,5.5708313
234.54309,6.4270344,5.7949877
234.5481,6.518902,5.908903
234.5531,6.265348,5.648
234.5581,6.2102275,5.6884217
234.56311,6.0558906,5.70312
234.56812,5.956674,5.772939
234.57306,6.107336,5.7802887
234.57806,5.908903,5.813361
234.58307,6.191854,5.4899883
234.58807,6.1257095,5.7545657
234.59308,6.169806,5.8427587
234.59808,6.155107,5.6663733
234.60309,6.4160104,5.76559
234.6081,6.239625,5.813361
234.6131,5.9970956,5.714144
234.61823,6.099987,5.614928
234.62323,5.930951,5.6296263
234.62823,5.9713726,5.6222773
234.63324,6.1881795,5.798662
234.63824,6.004445,5.556133
234.64319,6.048541,5.7802887
234.6482,6.085288,5.6222773
234.6532,6.011794,5.589205
234.6582,6.1624565,5.6773973
234.66321,6.059565,5.670048
234.66821,6.1734805,5.7472167
234.67322,5.967698,5.761915
234.67822,5.8868546,5.8170357
234.68323,6.133059,5.7913127
234.68823,5.952999,5.7913127
234.69324,6.136734,5.7949877
234.69824,6.099987,5.813361
234.70325,5.9125776,5.5965543
234.70819,6.18083,5.70312
234.7132,6.06324,5.7913127
234.7182,6.122035,5.717819
234.7232,6.1624565,5.7067947
234.72821,5.9493246,5.611253
234.73322,6.0191436,5.750891
234.73822,6.015469,5.600229
234.74323,5.9970956,5.8390837
234.74835,5.7545657,5.6406507
234.75336,6.037517,5.6443253
234.75836,5.88318,5.6626987
234.76337,5.872156,5.7214937
234.76831,5.8537827,5.6663733
234.77332,5.930951,5.6737227
234.77832,5.8427587,5.8390837
234.78333,6.099987,5.8427587
234.78833,5.6773973,5.7913127
234.79333,5.967698,5.717819
234.79834,5.8317347,5.7692647
234.80334,5.835409,5.872156
234.80835,5.941975,5.659024
234.81335,5.9750476,5.809686
234.81836,5.7361927,5.6994457
234.82336,5.916252,5.6994457
234.82837,5.930951,5.7214937
234.83331,5.9713726,5.7692647
234.83832,6.041192,5.813361
234.84332,5.8023367,5.6884217
234.84833,5.761915,5.6663733
234.85333,5.809686,5.614928
234.85834,5.6333013,5.7435417
234.86334,5.894204,5.681072
234.86835,5.8868546,5.7839637
234.87335,5.8317347,5.82071
234.87836,5.798662,5.798662
234.88348,6.041192,5.717819
234.88837,5.872156,5.659024
234.8935,5.8978786,5.7913127
234.89844,6.011794,5.772939
234.90344,5.916252,5.7472167
234.90845,5.930951,5.6443253
234.91345,5.964023,5.7839637
234.91846,5.9346256,5.8868546
234.92346,5.692096,5.6626987
234.92847,5.9272766,5.8537827
234.93347,6.06324,5.7214937
234.93848,6.0338426,5.7435417
234.94348,5.7104697,5.6553493
234.94849,6.06324,5.7067947
234.95349,5.894204,5.8795056
234.95844,5.94565,5.835409
234.96344,5.813361,5.9383006
234.96844,5.8905296,5.6994457
234.97345,5.9125776,5.8390837
234.97845,5.798662,5.776614
234.98346,5.919927,5.82071
234.98846,6.0191436,5.8023367
234.99347,5.750891,5.787638
234.99847,5.8427587,5.813361
235.00348,5.7839637,5.813361
235.00848,5.835409,5.6847467
235.01361,5.857457,5.857457
235.01862,5.8868546,5.6222773
235.02356,5.8905296,5.717819
235.02863,5.7949877,5.636976
235.03357,5.872156,5.846433
235.03857,6.00077,5.8868546
235.04358,5.9236016,5.7913127
235.04858,5.8795056,5.776614
235.05359,5.8905296,5.636976
235.0586,5.930951,5.6737227
235.0636,5.908903,5.7435417
235.0686,5.82071,5.813361
235.07361,6.011794,5.9236016
235.07861,6.0301676,5.8537827
235.08362,5.9970956,5.835409
235.08856,5.8795056,5.7913127
235.09357,5.8648067,5.6663733
235.09857,5.8795056,5.772939
235.10358,6.0926375,5.8427587
235.10858,5.861132,5.8795056
235.11359,5.7545657,5.7214937
235.11859,5.8978786,5.761915
235.1236,5.9823966,5.7692647
235.1286,5.7692647,5.5598073
235.1336,5.908903,5.692096
235.13861,5.8648067,5.7104697
235.14374,5.8868546,5.6443253
235.14874,5.894204,5.846433
235.15369,5.868481,5.82071
235.15869,5.681072,5.5451083
235.1637,5.967698,5.8060117
235.1687,6.06324,5.8868546
235.1737,5.8978786,5.919927
235.17871,6.1734805,5.7913127
235.18372,5.8170357,5.7104697
235.18872,5.9015536,5.8060117
235.19373,5.8501077,5.761915
235.19873,5.6222773,5.7949877
235.20374,5.8978786,5.76559
235.20874,5.8501077,5.681072
235.21375,5.6737227,5.670048
235.21869,5.8648067,5.8170357
235.2237,5.861132,5.798662
235.2287,5.8317347,5.717819
235.2337,5.8905296,5.5267353
235.23871,5.7802887,5.5965543
235.24371,5.978722,5.6553493
235.25372,5.919927,5.681072
235.25873,5.88318,5.8060117
235.26373,5.7545657,5.7949877
235.26874,5.761915,5.6737227
235.27374,5.9015536,5.7692647
235.27881,5.952999,5.725168
235.28882,5.846433,5.813361
235.29382,6.011794,5.7582407
235.29883,5.813361,5.725168
235.30383,5.952999,5.6296263
235.30884,5.7802887,5.739867
235.31384,5.835409,5.670048
235.31885,5.6847467,5.76559
235.32385,5.8758307,5.750891
235.32886,5.9015536,5.7325177
235.33386,5.835409,5.7582407
235.33887,5.94565,5.7104697
235.34381,5.7361927,5.636976
235.34882,5.7949877,5.6333013
235.35382,5.967698,5.772939
235.35883,5.9823966,5.7913127
235.36383,5.8427587,5.7472167
235.36884,5.813361,5.8023367
235.37384,5.94565,5.8868546
235.37885,5.9970956,5.739867
235.38385,5.9823966,5.8023367
235.38885,5.725168,5.6884217
235.39386,5.8978786,5.772939
235.39886,5.8978786,5.70312
235.40381,5.82071,5.750891
235.40894,5.8758307,5.9236016
235.41394,5.9713726,5.6847467
235.41895,5.798662,5.7435417
235.42395,6.011794,5.681072
235.42896,5.8501077,5.636976
235.43396,5.9272766,5.7692647
235.43896,5.9236016,5.7949877
235.44397,5.9015536,5.6847467
235.44897,5.916252,5.7104697
235.45398,5.857457,5.70312
235.45898,5.8795056,5.8390837
235.46399,6.026493,5.8280597
235.469,5.809686,5.8023367
235.47394,5.956674,5.8317347
235.47894,5.6663733,5.6847467
235.48395,6.074264,5.8648067
235.48895,5.6737227,5.6663733
235.49396,5.9015536,5.714144
235.49896,5.9750476,5.670048
235.50397,5.7472167,5.846433
235.50897,5.9015536,5.692096
235.51398,5.894204,5.7104697
235.51898,5.8868546,5.7692647
235.52399,5.930951,5.776614
235.52899,5.9015536,5.750891
235.53394,6.052216,5.8648067
235.53906,5.908903,5.88318
235.54407,5.8905296,5.7361927
235.54907,5.8427587,5.750891
235.55408,5.8868546,5.7692647
235.55908,5.956674,5.6663733
235.56409,5.8060117,5.5267353
235.56909,5.952999,5.7692647
235.5741,5.9383006,5.7802887
235.5791,5.8795056,5.739867
235.5841,5.8978786,5.7472167
235.58911,5.9272766,5.6884217
235.59412,5.857457,5.7545657
235.59906,5.8390837,5.739867
235.60406,5.9750476,5.7104697
235.60907,5.989746,5.6443253
235.61407,6.107336,5.772939
235.61908,5.725168,5.7545657
235.62408,5.9970956,5.7472167
235.62909,5.813361,5.7913127
235.6341,5.88318,5.813361
235.6391,5.919927,5.7545657
235.6441,6.111011,5.776614
235.64911,5.9750476,5.563482
235.65411,5.989746,5.798662
235.65912,5.9236016,5.6663733
235.66406,5.9346256,5.70312
235.66919,5.8427587,5.714144
235.6742,5.978722,5.761915
235.6792,5.978722,5.70312
235.6842,5.905228,5.776614
235.68921,6.0191436,5.7582407
235.69421,5.8390837,5.5340843
235.69922,5.8427587,5.7913127
235.70422,5.8868546,5.7214937
235.70923,5.956674,5.7802887
235.71423,5.919927,5.8170357
235.71924,5.908903,5.6626987
235.72424,5.846433,5.6406507
235.72919,5.8795056,5.7802887
235.73419,5.964023,5.7214937
235.7392,5.776614,5.5965543
235.7442,5.8795056,5.6406507
235.7492,5.8648067,5.739867
235.75421,5.9346256,5.824385
235.75922,6.026493,5.7067947
235.76422,5.919927,5.5745063
235.76923,5.9383006,5.717819
235.77423,5.8280597,5.750891
235.77924,5.94565,5.692096
235.78424,5.824385,5.5377593
235.78925,5.8868546,5.5965543
235.79425,5.956674,5.7913127
235.7992,5.9015536,5.776614
235.8042,5.908903,5.772939
235.80933,5.8060117,5.611253
235.81433,5.967698,5.798662
235.81934,5.728843,5.59288
235.82434,5.857457,5.5965543
235.82935,5.7545657,5.6406507
235.83435,5.908903,5.6663733
235.83936,5.905228,5.625952
235.84436,5.8795056,5.8023367
235.84937,5.8795056,5.7104697
235.85431,5.930951,5.600229
235.85931,6.06324,5.8060117
235.86432,5.6994457,5.76559
235.86932,5.857457,5.7435417
235.87433,5.82071,5.7802887
235.87933,5.8390837,5.614928
235.88434,5.7582407,5.6075783
235.88934,6.085288,5.82071
235.89435,5.9272766,5.787638
235.89935,6.06324,5.8795056
235.90436,6.004445,5.798662
235.90936,5.930951,5.659024
235.91437,5.9346256,5.6884217
235.91931,5.857457,5.8648067
235.92432,5.952999,5.6957707
235.92932,5.908903,5.7582407
